task_id,mae,nmae,da,status,horizon
task_000,72.49166679382324,0.2872284230219094,0.9583333333333334,success,24
task_001,482.2808430989583,0.14509643520290294,0.7916666666666666,success,24
task_002,3664.0966796875,0.5437410104957557,0.16666666666666666,success,24
task_003,1732.8675130208333,0.3226670465101125,0.625,success,24
task_004,875.4700113932291,0.32417671205782783,0.9583333333333334,success,24
task_005,2031.3970947265625,0.3505467751031368,0.2916666666666667,success,24
task_006,6.4375,0.43338008415147267,0.7727272727272727,success,24
task_007,719.3229166666666,0.4653835008053483,0.08333333333333333,success,24
task_008,486.7445780436198,0.6116844418095907,0.7083333333333334,success,24
task_009,82.8433329264323,0.40262117559418387,0.8695652173913043,success,24
