task_id,mae,nmae,da,status,horizon
task_000,5.328803373015873,0.08656091649504141,0.45454545454545453,success,168
task_001,2.793267,0.04266390792057604,0.5914634146341463,success,168
task_002,4.64971646825397,0.07415956544578836,0.6144578313253012,success,168
task_003,2.7798831349206345,0.042851015870394325,0.8658536585365854,success,168
task_004,13.21423361111111,0.242985808989051,0.9404761904761905,success,168
task_005,3.9747182539682537,0.06353437804270812,0.3780487804878049,success,168
task_006,4.272193849206349,0.06898781843638961,0.3803680981595092,success,168
task_007,7.300228968253967,0.12824159216465378,0.9696969696969697,success,168
task_008,4.550204347222222,0.08221315204376473,0.6325301204819277,success,168
task_009,8.594358055570174,0.16241979664884573,1.0,success,76
