task_id,mae,nmae,da,status,horizon
task_000,28.36022361649811,3.2598124915486153,0.14285714285714285,success,56
task_001,7.609641796098904,0.4439989222197511,0.7142857142857143,success,56
task_002,6.563593893004756,0.4329620140169641,0.6071428571428571,success,56
task_003,10.010280889854448,0.8423674830076071,0.39285714285714285,success,56
task_004,25.049596295823196,1.278194309900233,0.6607142857142857,success,56
task_005,15.260467372191986,0.8223901527810252,0.4107142857142857,success,56
task_006,13.513272999850797,0.4436594266102572,0.5357142857142857,success,56
task_007,60.03171045862239,2.9394314819253573,0.17857142857142858,success,56
task_008,7.208736319595845,0.3607345130395126,0.875,success,56
task_009,11.12503144526413,0.6448715248540886,0.6428571428571429,success,56
