task_id,mae,nmae,da,status,horizon
task_000,1.9042204347143865,0.6473270599595649,0.4166666666666667,success,24
task_001,3.74205369344881,0.8643819888620927,0.3333333333333333,success,24
task_002,0.9507421684697571,0.22502773218219105,0.6666666666666666,success,24
task_003,0.7083333333333336,0.16732283464566935,0.0,success,24
task_004,3.769493105113133,0.6269427201851364,1.0,success,24
task_005,1.1993360368153796,0.6190121480337443,0.0,success,24
task_006,0.8320203776688467,0.2610260008372853,0.6956521739130435,success,24
task_007,0.8843029946432489,0.23296676038900083,0.7083333333333334,success,24
task_008,7.460992177660409,3.988058179595764,0.08333333333333333,success,24
task_009,0.9653402518649083,0.20834681694926083,0.34782608695652173,success,24
