task_id,mae,nmae,da,status,horizon
task_000,109.70436583008289,0.8098516351233823,0.0,success,24
task_001,499.44342243685406,0.15923454869882453,0.0,success,24
task_002,1886.6782363703105,0.2950657231368591,0.0,success,24
task_003,843.3794130312548,0.13363190989197152,0.0,success,24
task_004,1165.8625181512887,0.5441312921840065,0.0,success,24
task_005,1515.8675870465638,0.3235542597921901,0.0,success,24
task_006,10.894977740298549,1.3799884051207665,0.0,success,24
task_007,443.9060009709262,0.3293504491573703,0.0,success,24
task_008,296.5451496414824,0.44148132841858084,0.0,success,24
task_009,58.21198865293659,0.36031106442965577,0.0,success,24
