task_id,mae,nmae,da,status,horizon
task_000,4.604166666666667,0.9501289767841791,0.0,success,24
task_001,4.7875000000000005,0.6599655370476738,0.0,success,24
task_002,2.866666666666667,0.8600000000000001,0.0,success,24
task_003,6.1875,0.7481108312342569,0.0,success,24
task_004,1.3416666666666668,0.7777777777777777,0.0,success,24
task_005,4.033333333333334,1.3595505617977532,0.0,success,24
task_006,5.454166666666667,0.684981684981685,0.0,success,24
task_007,1.133333333333333,0.6903553299492384,0.0,success,24
task_008,3.9583333333333326,0.8304195804195803,0.0,success,24
task_009,1.8791666666666667,0.5759897828863345,0.0,success,24
