task_id,mae,nmae,da,status,horizon
task_000,7.3999999999999995,1.5270851246775583,0.4583333333333333,success,24
task_001,7.004166666666667,0.9655370476737507,0.3333333333333333,success,24
task_002,2.9166666666666665,0.8749999999999999,0.4583333333333333,success,24
task_003,5.1499999999999995,0.6226700251889168,0.9166666666666666,success,24
task_004,2.0708333333333333,1.2004830917874394,0.08695652173913043,success,24
task_005,5.179166666666666,1.7457865168539326,0.041666666666666664,success,24
task_006,2.1041666666666665,0.26425954997383566,0.9166666666666666,success,24
task_007,1.9083333333333332,1.1624365482233503,0.30434782608695654,success,24
task_008,4.316666666666666,0.9055944055944055,0.7272727272727273,success,24
task_009,3.975,1.218390804597701,0.5217391304347826,success,24
