task_id,mae,nmae,da,status,horizon
task_000,2.304390793805758,0.35376575086143836,0.7222222222222222,success,72
task_001,1.02684862761734,0.4128034683888804,0.6805555555555556,success,72
task_002,0.5535798468451679,0.4117536050914472,0.8260869565217391,success,72
task_003,2.2425818703549365,0.5799780699193802,0.4117647058823529,success,72
task_004,2.0152158104519007,0.4461732421664726,0.8028169014084507,success,72
task_005,2.8104358358937995,0.5172581293056072,0.8055555555555556,success,72
task_006,0.8761601231140439,0.6819840958293097,0.7746478873239436,success,72
task_007,2.2855249445142376,0.4008716102436665,0.7777777777777778,success,72
task_008,10.860938314492557,0.6420259102163087,0.7971014492753623,success,72
task_009,0.0,,,success,72
