task_id,mae,nmae,da,status,horizon
task_000,27.47843392215558,1.8300746250342186,0.22388059701492538,success,67
task_001,489.44926261901855,2.9621515657321216,0.9375,success,64
task_002,255.34308540821075,1.2967749139918654,1.0,success,64
task_003,311.38461538461536,1.7223088923556942,0.0,success,78
task_004,1068.3356808179046,9.506156106741471,0.0410958904109589,success,73
task_005,315.99542071368245,2.835758080622423,0.8648648648648649,success,74
task_006,863.9010725021362,3.019973161466939,0.0,success,64
task_007,593.7946459626498,2.5880356531896496,0.1095890410958904,success,73
task_008,498.77504281436694,10.21279822685244,0.014705882352941176,success,68
task_009,176.7557059840152,2.389015410774525,0.14473684210526316,success,76
