task_id,mae,nmae,da,status,horizon
task_000,104.7240248756219,6.974661696487741,0.22388059701492538,success,67
task_001,1261.6925781250002,7.635775413711585,0.0625,success,64
task_002,632.1675312499999,3.2105000793524834,0.0,success,64
task_003,311.9751602564103,1.7255752730109206,0.19230769230769232,success,78
task_004,853.8740958904109,7.597855802047781,0.0273972602739726,success,73
task_005,429.17371621621623,3.8514255396555908,0.12162162162162163,success,74
task_006,464.13610416666666,1.622498943995339,1.0,success,64
task_007,541.5354246575342,2.3602654486835037,0.1095890410958904,success,73
task_008,289.94376960784314,5.936819130783901,0.014705882352941176,success,68
task_009,196.51031359649122,2.656017043096804,0.14473684210526316,success,76
