task_id,mae,nmae,da,status,horizon
task_000,0.8333333333333334,0.2242152466367713,0.0,success,6
task_001,1.2833333333333334,0.29056603773584905,0.3333333333333333,success,6
task_002,2.4666666666666663,0.7399999999999999,0.0,success,6
task_003,0.8166666666666665,0.20416666666666664,0.3333333333333333,success,6
task_004,0.4166666666666667,0.11415525114155252,0.16666666666666666,success,6
task_005,0.65,0.26712328767123283,0.16666666666666666,success,6
task_006,0.9166666666666665,0.14986376021798364,0.8333333333333334,success,6
task_007,5.8,1.0175438596491226,0.0,success,6
task_008,1.7166666666666668,0.34915254237288135,0.16666666666666666,success,6
task_009,0.8333333333333331,0.15624999999999997,0.5,success,6
