task_id,mae,nmae,da,status,horizon
task_000,365.8686794990129,0.5650791255164505,0.08602150537634409,success,93
task_001,608.6239093288846,0.9826531341357279,0.7777777777777778,success,18
task_002,0.34454379882813174,0.0012074757498148044,1.0,success,15
task_003,1256.303371038187,3.7308953234142814,0.0,success,29
task_004,589.6877322241211,0.6800908831509446,0.45,success,40
task_005,373.87746542736227,1.3163390815350313,0.0,success,21
task_006,1220.7582821180556,3.3152534928669284,1.0,success,18
task_007,561.5040781618808,0.971621892253247,1.0,success,94
task_008,1228.4676137961649,0.8115102134095619,0.18181818181818182,success,22
task_009,161.66329258906924,0.3618939970767628,0.1724137931034483,success,58
