task_id,mae,nmae,da,status,horizon
task_000,362.0880096065398,0.5592399330509176,0.08602150537634409,success,93
task_001,328.25936360405814,0.5299908326155183,0.2222222222222222,success,18
task_002,0.5748190787760525,0.002014490176615241,1.0,success,15
task_003,1256.303371038187,3.7308953234142814,0.0,success,29
task_004,589.6906447241212,0.6800942421570575,0.45,success,40
task_005,121.26396542736235,0.4269433481140418,0.19047619047619047,success,21
task_006,1071.2831765624999,2.9093190232437385,1.0,success,18
task_007,561.5040781618808,0.971621892253247,1.0,success,94
task_008,1228.3063047052558,0.811403654658384,0.3181818181818182,success,22
task_009,161.39605663473193,0.36129577167797927,0.1896551724137931,success,58
