task_id,mae,nmae,da,status,horizon
task_000,15515.617876923074,0.492700842270004,0.38461538461538464,success,13
task_001,21613.14021818182,0.26951576789796144,1.0,success,11
task_002,8220.997614814816,0.26550044553496444,0.9259259259259259,success,27
task_003,22092.690133333337,1.8576241854418534,0.7777777777777778,success,18
task_004,11143.947933333331,0.18252343724733286,0.75,success,12
task_005,14754.532914285714,0.23338173740416623,0.5714285714285714,success,14
task_006,8872.476342857142,0.19798787990566866,0.5714285714285714,success,7
task_007,30984.07967058823,2.303150989361209,0.29411764705882354,success,17
task_008,10901.88267826087,0.2418285617453938,0.9565217391304348,success,23
task_009,32863.18033333333,3.9658396772381197,0.3333333333333333,success,12
