task_id,mae,nmae,da,status,horizon
task_000,3.604363472222223,0.4564893051890942,0.9130434782608695,success,24
task_001,3.487695972222222,1.3062531731169371,0.25,success,24
task_002,4.457350111111111,0.9812548400905032,0.0,success,24
task_003,4.614091666666667,0.5953666666666667,0.4166666666666667,success,24
task_004,0.8747216666666667,1.1900975056689342,0.6666666666666666,success,24
task_005,2.5812206944444447,0.4684611060697721,0.7916666666666666,success,24
task_006,2.726394027777778,0.500945158985352,0.9583333333333334,success,24
task_007,3.1146981944444447,0.5675125771839256,0.6666666666666666,success,24
task_008,3.238652083333333,0.6723845155709343,0.9166666666666666,success,24
task_009,2.446925694444445,0.5832957555290692,0.782608695652174,success,24
