task_id,mae,nmae,da,status,horizon
task_000,27.47843392215558,1.8300746250342186,0.22388059701492538,success,67
task_001,489.449257850647,2.962151536873892,0.9375,success,64
task_002,255.34301793575287,1.29677457132901,1.0,success,64
task_003,311.38461538461536,1.7223088923556942,0.0,success,78
task_004,1067.4409781678082,9.498194954442955,0.0410958904109589,success,73
task_005,0.27222222278500685,0.11187214635000281,0.8333333333333334,success,6
task_006,2.3333333385567494,0.38147139049974105,0.16666666666666666,success,6
task_007,1.5999999999999996,0.28070175438596484,0.0,success,6
task_008,1.0833333333333337,0.2203389830508475,0.0,success,6
task_009,0.9333333333333335,0.17500000000000004,0.5,success,6
task_010,361.99059765580785,0.5590894816375584,0.10752688172043011,success,93
task_011,307.70898818213806,0.49681124419237704,0.9444444444444444,success,18
task_012,1.7038288865374247,0.005971177160422951,0.0,success,15
task_013,1258.9116464035915,3.7386412250709196,0.0,success,29
task_014,589.6445361370331,0.6800410648091155,0.55,success,40
task_015,258.6771580237051,0.3730716696422612,0.875,success,24
task_016,828.7651181094428,0.7681249628708868,0.6666666666666666,success,24
task_017,3195.222900974959,0.4368225539110327,0.75,success,24
task_018,596.4337994313794,0.2872733685698875,0.7083333333333334,success,24
task_019,99.83086507913318,0.3946687884969542,0.375,success,24
task_020,2.8580178131575944,0.7915119722568921,1.0,success,24
task_021,1.213649741989337,0.7090456136257082,1.0,success,24
task_022,4.929595872965617,0.5498968205957464,0.9545454545454546,success,24
task_023,2.1785298373538082,0.40656855440506523,0.625,success,24
task_024,2.161306391772403,0.5982855063729835,0.7083333333333334,success,24
task_025,2424.979773687834,0.5208178014241494,1.0,success,24
task_026,296.5362497965495,0.4656762766019078,0.0,success,24
task_027,30.315457942007985,0.29757504728351397,0.7391304347826086,success,24
task_028,131.2810087268099,0.25285248176790975,0.5,success,24
task_029,55.916082148545605,1.1303123548044518,0.875,success,24
task_030,1.8718303564312968,0.7550240093168257,0.5,success,24
task_031,0.13908762360339197,0.5298576137272075,1.0,success,24
task_032,1.3008351630657222,0.6463777207779986,1.0,success,24
task_033,9.435207931459475,0.6872382104856674,0.7083333333333334,success,24
task_034,3.8580754904640333,1.5667311636402166,0.2916666666666667,success,24
task_035,114.30442889531453,105.51178051875188,1.0,success,24
task_036,282.03184843063354,1.1362706668348506,1.0,success,24
task_037,169.96212124824524,1.2628764427114196,1.0,success,24
task_038,77.4286226828893,16.30076267008196,1.0,success,24
task_039,198.9458770751953,2.308849637236309,1.0,success,24
task_040,198.31132664903998,0.6692170753060968,1.0,success,24
task_041,223.02347350120544,0.9515668202718099,1.0,success,24
task_042,334.0103638966878,0.8857733407204981,1.0,success,24
task_043,177.74751615524292,3.664897240314287,1.0,success,24
task_044,342.10193570454913,0.9830515393808883,1.0,success,24
task_045,3.0115285084866446,0.4805630598648902,0.4782608695652174,success,24
task_046,2.6956552199581427,0.44710245527985787,0.875,success,24
task_047,2.286320114545695,0.7578961705676336,0.6956521739130435,success,24
task_048,2.4401858202403566,0.7194651067047734,0.7083333333333334,success,24
task_049,2.2063235422885503,0.6303781549395858,0.2608695652173913,success,24
