task_id,mae,nmae,da,status,horizon
task_000,81.71207956932922,0.6032090040158357,0.8333333333333334,success,24
task_001,505.9445582680118,0.16130726681583016,0.08333333333333333,success,24
task_002,2021.2449062312764,0.31611118334688054,0.5416666666666666,success,24
task_003,884.9049937089267,0.14021156143383906,0.4583333333333333,success,24
task_004,704.8391451152523,0.3289624881513382,0.7916666666666666,success,24
task_005,1087.3984343091836,0.23209968899565034,0.75,success,24
task_006,11.049230966291509,1.3995265508973662,0.15,success,24
task_007,224.7929750405248,0.16678230781986514,0.875,success,24
task_008,278.755601807906,0.4149971548651498,0.6666666666666666,success,24
task_009,52.56435884695153,0.325354287415365,0.9166666666666666,success,24
