task_id,mae,nmae,da,status,horizon
task_000,98.92905333008288,0.7303069025043865,0.8333333333333334,success,24
task_001,660.7788391035207,0.21067215125389982,0.08333333333333333,success,24
task_002,5067.275458592533,0.7924930010322102,0.5416666666666666,success,24
task_003,2414.2863947676747,0.3825392189731462,0.6666666666666666,success,24
task_004,1102.0948792624001,0.5143696631686447,0.7916666666666666,success,24
task_005,4384.932721372865,0.9359416831826289,0.6666666666666666,success,24
task_006,11.700246212520772,1.4819859659386867,0.15,success,24
task_007,453.0728065264818,0.3361516447268311,0.4583333333333333,success,24
task_008,374.8160940859268,0.5580071275142221,0.2916666666666667,success,24
task_009,715.5422417533686,4.428946557858787,0.9166666666666666,success,24
