task_id,mae,nmae,da,status,horizon
task_000,2.1666666666666665,0.570592538405267,0.6901408450704225,success,72
task_001,5.1875,2.9340141398271795,0.6857142857142857,success,72
task_002,5.226388888888888,0.8382713299175762,0.6901408450704225,success,72
task_003,3.3472222222222223,0.8087248322147651,0.6571428571428571,success,72
task_004,1.9847222222222223,0.8001119820828666,0.5070422535211268,success,72
task_005,2.6166666666666663,0.6036526754245434,0.6714285714285714,success,72
task_006,0.0,,,success,72
task_007,2.595833333333333,1.2577388963660836,0.6338028169014085,success,72
task_008,10.33472222222222,2.4509222661396572,0.5416666666666666,success,72
task_009,8.612499999999999,1.750211685012701,0.7323943661971831,success,72
