task_id,mae,nmae,da,status,horizon
task_000,0.30833333333333335,0.8222222222222223,0.0,success,24
task_001,0.5375,0.4147909967845659,0.0,success,24
task_002,0.4916666666666667,0.5514018691588785,0.0,success,24
task_003,0.12083333333333335,1.0,0.0,success,24
task_004,0.21250000000000002,0.06719367588932806,0.0,success,24
task_005,3.85,0.7883959044368601,0.0,success,24
task_006,8.804166666666667,0.8699053108275012,0.0,success,24
task_007,1.7125000000000001,0.3223529411764706,0.0,success,24
task_008,0.4375,0.2658227848101266,0.0,success,24
task_009,0.4791666666666666,0.8273381294964026,0.0,success,24
