task_id,mae,nmae,da,status,horizon
task_000,360.5132354165756,0.5568077160506284,0.07526881720430108,success,93
task_001,331.50763262713394,0.5352353221715744,0.05555555555555555,success,18
task_002,0.6395901204427067,0.002241484429214581,1.0,success,15
task_003,1260.2549836818653,3.742630588535843,0.10344827586206896,success,29
task_004,589.6852630574543,0.6800880354441885,0.45,success,40
task_005,8.106495586092514,0.02854116105143537,0.0,success,21
task_006,1254.2908376736111,3.406318958945461,0.05555555555555555,success,18
task_007,1028.0919893002342,1.7790016544925473,0.0,success,94
task_008,1227.862406220407,0.811110420917318,0.9545454545454546,success,22
task_009,161.74252615531836,0.3620713666671832,0.1896551724137931,success,58
