task_id,mae,nmae,da,status,horizon
task_000,361.0268383364043,0.5576009686712051,0.07526881720430108,success,93
task_001,237.50554597495042,0.38346434563218373,0.9444444444444444,success,18
task_002,6.814424398754663,0.023881585558726225,0.0,success,15
task_003,1276.5877743693904,3.79113474270685,0.0,success,29
task_004,591.5082655774215,0.6821905166830549,0.55,success,40
task_005,7.80111095145971,0.027465969934987736,0.0,success,21
task_006,1235.6459961284947,3.355684548381274,0.0,success,18
task_007,1074.7265283728673,1.8596976651901698,0.0,success,94
task_008,1228.888130476593,0.8117880014254967,0.0,success,22
task_009,161.65259586866753,0.36187005175906084,0.1896551724137931,success,58
