task_id,mae,nmae,da,status,horizon
task_000,39.565965938821705,0.15676932955988623,1.0,success,24
task_001,522.7808430989584,0.15728104860773562,0.0,success,24
task_002,2518.523801457122,0.3737414147267265,0.625,success,24
task_003,1316.3080318713016,0.24510196062308298,0.6666666666666666,success,24
task_004,797.5095922341993,0.29530884448415184,0.9583333333333334,success,24
task_005,1425.8362155354416,0.24604853894825965,0.5,success,24
task_006,7.103969238693875,0.4782475784814951,0.4090909090909091,success,24
task_007,408.0589461852615,0.2640036852859499,0.7916666666666666,success,24
task_008,254.72156923016283,0.32010468718041324,0.75,success,24
task_009,60.533658479939355,0.2941954636452556,0.8695652173913043,success,24
