task_id,mae,nmae,da,status,horizon
task_000,138.22752609414331,0.6741337165550546,0.25,success,24
task_001,953.0674676818159,0.26103442862444975,0.08333333333333333,success,24
task_002,2893.449806596355,0.4125380347395273,0.4583333333333333,success,24
task_003,2217.189642455539,0.3004186070799998,0.16666666666666666,success,24
task_004,1842.32135848112,0.5227244240403152,0.5,success,24
task_005,2520.884533094523,0.4256640915015602,0.4583333333333333,success,24
task_006,4.9611944252571964,0.3978419063804541,0.9166666666666666,success,24
task_007,808.8849315953504,0.430991459918967,0.3333333333333333,success,24
task_008,521.2587171335616,0.5363129697761776,0.625,success,24
task_009,136.01944863137848,0.5487681049562432,1.0,success,24
