task_id,mae,nmae,da,status,horizon
task_000,127.81894197923943,0.6233711970213034,0.7916666666666666,success,24
task_001,706.848857948686,0.19359792880904408,0.8333333333333334,success,24
task_002,2371.7363678349957,0.33815394270062343,0.4166666666666667,success,24
task_003,1732.4312278371133,0.23473615714365126,0.5416666666666666,success,24
task_004,2249.8012828477968,0.6383392747242195,0.75,success,24
task_005,1319.6364049875544,0.22282727513579062,0.8333333333333334,success,24
task_006,7.142840756745847,0.572789763926346,0.9166666666666666,success,24
task_007,959.6141226831681,0.5113032466538467,0.5416666666666666,success,24
task_008,894.0592649538363,0.9198802126131882,0.375,success,24
task_009,123.87690943920562,0.49977924131289786,1.0,success,24
