task_id,mae,nmae,da,status,horizon
task_000,80.18323412185757,0.39105251429557475,0.0,success,24
task_001,715.1244410055075,0.1958645176582322,0.0,success,24
task_002,2183.5726023635557,0.31132620584484255,0.0,success,24
task_003,1911.5519038539094,0.2590061532494412,0.0,success,24
task_004,1826.0518783010145,0.5181082616007763,0.0,success,24
task_005,1724.6172247165307,0.2912103329245894,0.0,success,24
task_006,4.250335364756137,0.3408375845264685,0.0,success,24
task_007,739.8415779618981,0.3942036615339808,0.0,success,24
task_008,501.76170395196186,0.5162528715994218,0.0,success,24
task_009,131.0479477263282,0.5287106708326401,0.0,success,24
