task_id,mae,nmae,da,status,horizon
task_000,55.29598192998719,0.2696777325207647,0.7083333333333334,success,24
task_001,719.1806105539498,0.19697545674322364,0.125,success,24
task_002,2445.4339327172493,0.34866148581137735,0.4583333333333333,success,24
task_003,1945.502546384403,0.26360630316137484,0.2916666666666667,success,24
task_004,1361.6060399617947,0.386330392215413,0.75,success,24
task_005,1297.453454071185,0.21908157178259144,0.875,success,24
task_006,3.834765564989294,0.3075127302269289,0.9166666666666666,success,24
task_007,745.0824151248338,0.3969960934013866,0.7083333333333334,success,24
task_008,334.95697435773394,0.34463072512801707,0.625,success,24
task_009,105.38073309572313,0.4251567388466745,1.0,success,24
