task_id,mae,nmae,da,status,horizon
task_000,83.64754724414146,0.4079479210674872,0.5,success,24
task_001,766.1004101970158,0.20982626060162404,0.3333333333333333,success,24
task_002,2146.2089200572723,0.3059990216531119,0.5833333333333334,success,24
task_003,1857.1996273944562,0.25164167937994747,0.7083333333333334,success,24
task_004,1699.6237018173724,0.48223661769313364,0.875,success,24
task_005,1792.2584871813535,0.3026319018846572,0.4583333333333333,success,24
task_006,4.064299595699233,0.32591923650935456,0.9166666666666666,success,24
task_007,744.7079857620171,0.39679658930455713,0.5833333333333334,success,24
task_008,484.19571652497007,0.49817956831573385,0.5833333333333334,success,24
task_009,101.23944554587383,0.40844878609670715,1.0,success,24
