task_id,mae,nmae,da,status,horizon
task_000,3.500996528065404,0.40241545233856485,0.9821428571428571,success,56
task_001,12.648179802319442,0.7379819380132184,0.3392857142857143,success,56
task_002,5.733632023485752,0.3782142693450692,0.7321428571428571,success,56
task_003,15.917224012565175,1.3394381312039016,0.35714285714285715,success,56
task_004,12.078644621042315,0.6163314826952976,0.6785714285714286,success,56
task_005,12.485663182382163,0.6728553065709153,0.21428571428571427,success,56
task_006,11.489160975702159,0.37720503173207875,0.75,success,56
task_007,13.000166726796383,0.6365485683331091,0.9821428571428571,success,56
task_008,8.268920698989987,0.4137875141311499,0.8928571428571429,success,56
task_009,16.36542431221123,0.948635173125056,0.26785714285714285,success,56
