task_id,mae,nmae,da,status,horizon
task_000,3.689254546560758,0.4240544157199517,0.9821428571428571,success,56
task_001,7.055383100109144,0.41165965182511355,0.3392857142857143,success,56
task_002,5.120877092899663,0.3377943998086366,0.7678571428571429,success,56
task_003,6.451950751418638,0.5429331678864191,0.35714285714285715,success,56
task_004,6.981802495625479,0.3562572473171454,0.6785714285714286,success,56
task_005,8.950389557473068,0.48233858479543346,0.7857142857142857,success,56
task_006,10.091412762629522,0.3313150263452147,0.7321428571428571,success,56
task_007,10.035120892158025,0.4913661471576382,0.9821428571428571,success,56
task_008,7.1698970657298675,0.3587909464129909,0.8928571428571429,success,56
task_009,10.309530739101316,0.597600361038487,0.7321428571428571,success,56
