task_id,mae,nmae,da,status,horizon
task_000,7.072222222222223,1.862472567666423,0.6619718309859155,success,72
task_001,7.533333333333333,4.260801256873527,0.7285714285714285,success,72
task_002,5.1875,0.8320338605480063,0.5352112676056338,success,72
task_003,9.711111111111109,2.346308724832214,0.6857142857142857,success,72
task_004,1.7402777777777776,0.7015677491601342,0.38028169014084506,success,72
task_005,12.25,2.826017302146748,0.7571428571428571,success,72
task_006,0.0,,,success,72
task_007,9.78611111111111,4.7415881561238225,0.7323943661971831,success,72
task_008,10.33472222222222,2.4509222661396572,0.5416666666666666,success,72
task_009,5.5375000000000005,1.1253175275190517,0.4225352112676056,success,72
