task_id,mae,nmae,da,status,horizon
task_000,4.480205416666667,0.6877927292110875,0.6388888888888888,success,72
task_001,3.611777314814815,1.4519707798250512,0.5833333333333334,success,72
task_002,1.183328699074074,0.8801618422865012,0.7536231884057971,success,72
task_003,2.415485277777778,0.6246944683908047,0.39705882352941174,success,72
task_004,1.953307060185185,0.43246650779007795,0.8028169014084507,success,72
task_005,2.895032453703704,0.5328280589638719,0.8055555555555556,success,72
task_006,0.8355812314814814,0.6503983639639639,0.7746478873239436,success,72
task_007,3.3489106481481477,0.587385058871295,0.7638888888888888,success,72
task_008,11.054032407407407,0.6534403393541324,0.7971014492753623,success,72
task_009,0.0,,,success,72
