task_id,mae,nmae,da,status,horizon
task_000,20010.86762051282,0.6354481922272918,0.38461538461538464,success,13
task_001,32747.428012121214,0.40836029000289964,1.0,success,11
task_002,6474.790686419752,0.20910598598060845,1.0,success,27
task_003,30574.01402222222,2.570761077575895,0.0,success,18
task_004,13106.208488888891,0.21466272428613464,0.8333333333333334,success,12
task_005,16700.39041904762,0.2641605907803088,0.7142857142857143,success,14
task_006,10886.271580952382,0.24292539614662093,0.5714285714285714,success,7
task_007,28094.079670588235,2.0883275564879638,0.29411764705882354,success,17
task_008,6788.375773913043,0.15058161956431426,0.9565217391304348,success,23
task_009,31742.131444444447,3.830554530804202,0.0,success,12
