task_id,mae,nmae,da,status,horizon
task_000,5.804166666666667,0.9074918566775245,0.0,success,24
task_001,4.277500000000001,0.5421992183373827,0.0,success,24
task_002,2.8216666666666668,0.8352244696595954,0.0,success,24
task_003,3.204166666666667,0.5625457205559621,0.0,success,24
task_004,0.8975,0.47591692443658856,0.0,success,24
task_005,3.8325,1.2099447513812154,0.0,success,24
task_006,4.725833333333333,0.5827766930428527,0.0,success,24
task_007,1.0216666666666665,0.6910935738444193,0.0,success,24
task_008,3.7458333333333322,0.7523012552301253,0.0,success,24
task_009,1.6524999999999999,0.4875829850012294,0.0,success,24
