task_id,mae,nmae,da,status,horizon
task_000,5.954166666666667,0.9309446254071662,0.4583333333333333,success,24
task_001,6.3691666666666675,0.8073307277912752,0.3333333333333333,success,24
task_002,2.8716666666666666,0.8500246669955598,0.4583333333333333,success,24
task_003,4.5625,0.801024140453548,0.5833333333333334,success,24
task_004,3.1975,1.6955368979231107,0.4090909090909091,success,24
task_005,2.92,0.9218626677190213,0.6666666666666666,success,24
task_006,1.2824999999999998,0.15815435207070186,0.9583333333333334,success,24
task_007,2.0716666666666668,1.4013528748590756,0.13043478260869565,success,24
task_008,3.8041666666666667,0.7640167364016736,0.7272727272727273,success,24
task_009,3.7483333333333335,1.1059749200885174,0.5652173913043478,success,24
